index,coffeeName,rating,rating_count,url,24_hours,lon,lan
1625,قهوة عالمفرق,4.5,27,https://www.google.com/maps/place/%D9%82%D9%87%D9%88%D8%A9+%D8%B9%D8%A7%D9%84%D9%85%D9%81%D8%B1%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e2f072df866b5b7:0x6a4243da75eaf243!8m2!3d24.6862761!4d46.749106!16s%2Fg%2F11t9wm17_w!19sChIJt7Vm-C0HLz4RQ_LqddpDQmo?authuser=0&hl=en&rclk=1,False,46.749106,24.6862761
1626,لافنكا لاونج,4.4,24,https://www.google.com/maps/place/%D9%84%D8%A7%D9%81%D9%86%D9%83%D8%A7+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b9c96f9d649:0x903d186863c2947c!8m2!3d24.6143501!4d46.6700201!16s%2Fg%2F11tfmrbm31!19sChIJSdb5lpwbLz4RfJTCY2gYPZA?authuser=0&hl=en&rclk=1,False,46.6700201,24.6143501
1627,Bold cafe بولد كافيه,4.7,119,https://www.google.com/maps/place/Bold+cafe+%D8%A8%D9%88%D9%84%D8%AF+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f031ec121b76b:0xd3ad0b572ad4c715!8m2!3d24.7560232!4d46.7187295!16s%2Fg%2F11k52tgglp!19sChIJa7chwR4DLz4RFcfUKlcLrdM?authuser=0&hl=en&rclk=1,False,46.7187295,24.7560232
1628,سلطان القهوة Sultan Coffee,3.9,534,https://www.google.com/maps/place/%D8%B3%D9%84%D8%B7%D8%A7%D9%86+%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9+Sultan+Coffee%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d46d350c515:0xb63a7a0fd7fee85e!8m2!3d24.7212589!4d46.6560713!16s%2Fg%2F11bxc6571r!19sChIJFcVQ00YdLz4RXuj-1w96OrY?authuser=0&hl=en&rclk=1,True,46.6560713,24.7212589
1629,تقهو,3.8,305,https://www.google.com/maps/place/%D8%AA%D9%82%D9%87%D9%88%E2%80%AD/data=!4m7!3m6!1s0x3e2efcf7be0662f3:0x8d082476ee3bc4b4!8m2!3d24.8047779!4d46.7077011!16s%2Fg%2F11crzj_f3s!19sChIJ82IGvvf8Lj4RtMQ77nYkCI0?authuser=0&hl=en&rclk=1,False,46.7077011,24.8047779
1630,M DEE,4.3,177,https://www.google.com/maps/place/M+DEE/data=!4m7!3m6!1s0x3e2f074adccbe439:0x1955c29b6c223be3!8m2!3d24.7112304!4d46.8193348!16s%2Fg%2F11sd7j2yzr!19sChIJOeTL3EoHLz4R4zsibJvCVRk?authuser=0&hl=en&rclk=1,True,46.8193348,24.7112304
1631,dr.CAFE COFFEE | د.كيف كافيه,4.0,1528,https://www.google.com/maps/place/dr.CAFE+COFFEE+%7C+%D8%AF.%D9%83%D9%8A%D9%81+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%8E%E2%80%AD/data=!4m7!3m6!1s0x3e2f045fa78034c7:0xc979c504ade0fada!8m2!3d24.6606875!4d46.7251875!16s%2Fg%2F11c42pd9gf!19sChIJxzSAp18ELz4R2vrgrQTFeck?authuser=0&hl=en&rclk=1,False,46.7251875,24.6606875
1632,ديوانية روائع الجود,4.0,187,https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D8%B1%D9%88%D8%A7%D8%A6%D8%B9+%D8%A7%D9%84%D8%AC%D9%88%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f83eba594cd:0xe5802419b77bf912!8m2!3d24.6335824!4d46.5424418!16s%2Fg%2F11j3wbyb_y!19sChIJzZSl64MfLz4REvl7txkkgOU?authuser=0&hl=en&rclk=1,False,46.5424418,24.6335824
1633,Mezaj Magribi,4.3,562,https://www.google.com/maps/place/Mezaj+Magribi/data=!4m7!3m6!1s0x3e2f0f157b4f6301:0xe03e39bdabef2f45!8m2!3d24.5899074!4d46.728064!16s%2Fg%2F11f3vbc6xv!19sChIJAWNPexUPLz4RRS_vq705PuA?authuser=0&hl=en&rclk=1,True,46.728064,24.5899074
1634,kyan|كيان,3.9,124,https://www.google.com/maps/place/kyan%7C%D9%83%D9%8A%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2e551ab8ef7855:0x7530ef95c7730f13!8m2!3d24.8186875!4d46.8334375!16s%2Fg%2F11rkp1t1vf!19sChIJVXjvuBpVLj4REw9zx5XvMHU?authuser=0&hl=en&rclk=1,True,46.8334375,24.8186875
1635,dr.CAFE,4.4,93,https://www.google.com/maps/place/dr.CAFE/data=!4m7!3m6!1s0x3e2efbab49283103:0xf9170a3233eb3c45!8m2!3d24.8719012!4d46.7107317!16s%2Fg%2F11cmzzdpfg!19sChIJAzEoSav7Lj4RRTzrMzIKF_k?authuser=0&hl=en&rclk=1,False,46.7107317,24.8719012
1636,Java Cafe,3.5,31,https://www.google.com/maps/place/Java+Cafe/data=!4m7!3m6!1s0x3e2fab4b9b1197a9:0x9d5a79008cb09a21!8m2!3d24.7529385!4d46.8608148!16s%2Fg%2F11j2dq351v!19sChIJqZcRm0urLz4RIZqwjAB5Wp0?authuser=0&hl=en&rclk=1,False,46.8608148,24.7529385
1637,جورميه كافيه النرجس,4.0,710,https://www.google.com/maps/place/%D8%AC%D9%88%D8%B1%D9%85%D9%8A%D9%87+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%D8%A7%D9%84%D9%86%D8%B1%D8%AC%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5d91267e585:0x9ca1c47148250fd7!8m2!3d24.8542421!4d46.6480235!16s%2Fg%2F11ncb6xmjl!19sChIJheVnEtnlLj4R1w8lSHHEoZw?authuser=0&hl=en&rclk=1,True,46.6480235,24.8542421
1638,Java Cafe,4.2,409,https://www.google.com/maps/place/Java+Cafe/data=!4m7!3m6!1s0x3e2f04442e5d5387:0xe6adf7d5a9f6c9db!8m2!3d24.6595032!4d46.7231852!16s%2Fg%2F11bw_67nw5!19sChIJh1NdLkQELz4R28n2qdX3reY?authuser=0&hl=en&rclk=1,True,46.7231852,24.6595032
1639,ديوانية الشيوخ,4.7,7,https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D8%A7%D9%84%D8%B4%D9%8A%D9%88%D8%AE%E2%80%AD/data=!4m7!3m6!1s0x3e2f09e8337e7df5:0x7f667ce66404f576!8m2!3d24.622256!4d46.7962479!16s%2Fg%2F11j0b4053s!19sChIJ9X1-M-gJLz4RdvUEZOZ8Zn8?authuser=0&hl=en&rclk=1,True,46.7962479,24.622256
1640,Moroccan Taste,4.1,420,https://www.google.com/maps/place/Moroccan+Taste/data=!4m7!3m6!1s0x3e2f06c81afb7985:0x15388bab6c46d729!8m2!3d24.6924692!4d46.7676455!16s%2Fg%2F11cltbpxvj!19sChIJhXn7GsgGLz4RKddGbKuLOBU?authuser=0&hl=en&rclk=1,True,46.7676455,24.6924692
1641,Zamakan,4.5,500,https://www.google.com/maps/place/Zamakan/data=!4m7!3m6!1s0x3e2ee345a99be79d:0xfca30a963ba4e6cb!8m2!3d24.7857544!4d46.6132225!16s%2Fg%2F11hxwbvx5v!19sChIJneebqUXjLj4Ry-akO5YKo_w?authuser=0&hl=en&rclk=1,False,46.6132225,24.7857544
1642,حياك الله لاونج,4.6,20,https://www.google.com/maps/place/%D8%AD%D9%8A%D8%A7%D9%83+%D8%A7%D9%84%D9%84%D9%87+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2f09528e5cebf7:0x7549835417870579!8m2!3d24.620497!4d46.805296!16s%2Fg%2F11h88yk6sg!19sChIJ9-tcjlIJLz4ReQWHF1SDSXU?authuser=0&hl=en&rclk=1,False,46.805296,24.620497
1643,MONETA CAFFEE,4.0,37,https://www.google.com/maps/place/MONETA+CAFFEE/data=!4m7!3m6!1s0x3e2eff1c44f8174d:0x53a229ab6421d9ca!8m2!3d24.8494564!4d46.824425!16s%2Fg%2F11q4m1vb1v!19sChIJTRf4RBz_Lj4RytkhZKspolM?authuser=0&hl=en&rclk=1,True,46.824425,24.8494564
1644,Specifics,4.0,252,https://www.google.com/maps/place/Specifics/data=!4m7!3m6!1s0x3e2efb36b667917d:0xd719cf5dcd20b04f!8m2!3d24.8387846!4d46.6777597!16s%2Fg%2F11ry2ydkg7!19sChIJfZFntjb7Lj4RT7AgzV3PGdc?authuser=0&hl=en&rclk=1,False,46.6777597,24.8387846
1645,Gourmet Cafe,4.0,7509,https://www.google.com/maps/place/Gourmet+Cafe+%E2%80%8E%E2%80%8E/data=!4m7!3m6!1s0x3e2efd0cc813dbd9:0x200ac45d837a7772!8m2!3d24.7739957!4d46.7029914!16s%2Fg%2F11f3m8mjcb!19sChIJ2dsTyAz9Lj4Rcnd6g13ECiA?authuser=0&hl=en&rclk=1,False,46.7029914,24.7739957
1646,محامص واحة البن والهيل,4.8,25,https://www.google.com/maps/place/%D9%85%D8%AD%D8%A7%D9%85%D8%B5+%D9%88%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%A8%D9%86+%D9%88%D8%A7%D9%84%D9%87%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f115f834d3463:0x39d0fd93b79e1a19!8m2!3d24.5605569!4d46.5932508!16s%2Fg%2F11gpnhzr3m!19sChIJYzRNg18RLz4RGRqet5P90Dk?authuser=0&hl=en&rclk=1,False,46.5932508,24.5605569
1647,Dollar lounge,4.3,163,https://www.google.com/maps/place/Dollar+lounge/data=!4m7!3m6!1s0x3e2fab3f3b8b2675:0xa0078ba461dd7ffb!8m2!3d24.7739921!4d46.8355285!16s%2Fg%2F11tc00h3x6!19sChIJdSaLOz-rLz4R-3_dYaSLB6A?authuser=0&hl=en&rclk=1,False,46.8355285,24.7739921
1648,70s Cafe,4.6,186,https://www.google.com/maps/place/70s+Cafe/data=!4m7!3m6!1s0x3e2f03fcea34c7c1:0x7e671be3f5f84cb6!8m2!3d24.6866232!4d46.6889693!16s%2Fg%2F11t5b71ybj!19sChIJwcc06vwDLz4Rtkz49eMbZ34?authuser=0&hl=en&rclk=1,True,46.6889693,24.6866232
1649,Butlers Chocolate Café,3.3,66,https://www.google.com/maps/place/Butlers+Chocolate+Caf%C3%A9/data=!4m7!3m6!1s0x3e2ef1d3c090433b:0xa816dd5986193519!8m2!3d24.9419814!4d46.7128108!16s%2Fg%2F11gw37fbjn!19sChIJO0OQwNPxLj4RGTUZhlndFqg?authuser=0&hl=en&rclk=1,True,46.7128108,24.9419814
1650,Mama Bunz,4.1,46,https://www.google.com/maps/place/Mama+Bunz/data=!4m7!3m6!1s0x3e2ef1b4b47ae7ed:0xb26feedcc33fee86!8m2!3d24.9427844!4d46.7109339!16s%2Fg%2F11p9l_w2qb!19sChIJ7ed6tLTxLj4Rhu4_w9zub7I?authuser=0&hl=en&rclk=1,True,46.7109339,24.9427844
1651,شاي كِنان,4.8,12,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%8A+%D9%83%D9%90%D9%86%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f238cb7d69515:0x121995f309ed3233!8m2!3d24.5576137!4d46.5088453!16s%2Fg%2F11tnwpp4qg!19sChIJFZXWt4wjLz4RMzLtCfOVGRI?authuser=0&hl=en&rclk=1,False,46.5088453,24.5576137
1652,Starbucks,3.8,249,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x3e2efd1d76f73a0b:0x5d23f4a94db821a4!8m2!3d24.793893!4d46.7669655!16s%2Fg%2F11j5zt5rbt!19sChIJCzr3dh39Lj4RpCG4Tan0I10?authuser=0&hl=en&rclk=1,False,46.7669655,24.793893
1653,دانكن دونتس,4.2,9,https://www.google.com/maps/place/%D8%AF%D8%A7%D9%86%D9%83%D9%86+%D8%AF%D9%88%D9%86%D8%AA%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2eeb39dafac6c3:0xe200b936c985bf5e!8m2!3d24.9892235!4d46.5249525!16s%2Fg%2F11spsyf9vk!19sChIJw8b62jnrLj4RXr-FyTa5AOI?authuser=0&hl=en&rclk=1,False,46.5249525,24.9892235
1654,Barn's | بارنز,4.5,157,https://www.google.com/maps/place/Barn%27s+%7C+%D8%A8%D8%A7%D8%B1%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f056d56b2f1d1:0xe17e9714ed3f7869!8m2!3d24.6294824!4d46.7362583!16s%2Fg%2F11rj_l_msd!19sChIJ0fGyVm0FLz4RaXg_7RSXfuE?authuser=0&hl=en&rclk=1,True,46.7362583,24.6294824
1655,منتزة الشلال,3.5,16,https://www.google.com/maps/place/%D9%85%D9%86%D8%AA%D8%B2%D8%A9+%D8%A7%D9%84%D8%B4%D9%84%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f0d14d0e781a3:0xffae01bd37907f44!8m2!3d24.5245683!4d46.7125826!16s%2Fg%2F11h11k_dgg!19sChIJo4Hn0BQNLz4RRH-QN70Brv8?authuser=0&hl=en&rclk=1,False,46.7125826,24.5245683
1656,كرك تي | KARAK T,4.0,157,https://www.google.com/maps/place/%D9%83%D8%B1%D9%83+%D8%AA%D9%8A+%7C+KARAK+T%E2%80%AD/data=!4m7!3m6!1s0x3e2f0977dd7b8e41:0x61041fbbfb510848!8m2!3d24.5766875!4d46.7495625!16s%2Fg%2F11lh5nvtvt!19sChIJQY573XcJLz4RSAhR-7sfBGE?authuser=0&hl=en&rclk=1,True,46.7495625,24.5766875
1657,Munat Cafe,4.5,408,https://www.google.com/maps/place/Munat+Cafe/data=!4m7!3m6!1s0x3e2ee527504c15c5:0x7fdee7fb37add40c!8m2!3d24.8144446!4d46.6061721!16s%2Fg%2F11qt14_pf8!19sChIJxRVMUCflLj4RDNStN_vn3n8?authuser=0&hl=en&rclk=1,False,46.6061721,24.8144446
1658,Dunkin Donuts 10417,4.5,14,https://www.google.com/maps/place/Dunkin+Donuts+10417/data=!4m7!3m6!1s0x3e2f07047655be7f:0x35be311ee7a22fb8!8m2!3d24.6595471!4d46.751161!16s%2Fg%2F11jy_pyx62!19sChIJf75VdgQHLz4RuC-i5x4xvjU?authuser=0&hl=en&rclk=1,True,46.751161,24.6595471
1659,The Coffeeholics Roastery and Cafe,4.1,134,https://www.google.com/maps/place/The+Coffeeholics+Roastery+and+Cafe/data=!4m7!3m6!1s0x3e2ee3e27675ae25:0xbd4a6df16217a435!8m2!3d24.7673438!4d46.6041843!16s%2Fg%2F11pc9lsz7n!19sChIJJa51duLjLj4RNaQXYvFtSr0?authuser=0&hl=en&rclk=1,False,46.6041843,24.7673438
1660,مارشل,5.0,1,https://www.google.com/maps/place/%D9%85%D8%A7%D8%B1%D8%B4%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2fa937ed28aa2d:0xeebcc51b6a535332!8m2!3d24.7176431!4d46.8560099!16s%2Fg%2F11k9jnldqd!19sChIJLaoo7TepLz4RMlNTahvFvO4?authuser=0&hl=en&rclk=1,False,46.8560099,24.7176431
1661,The Aqiq Jewel Cafe,4.6,27,https://www.google.com/maps/place/The+Aqiq+Jewel+Cafe/data=!4m7!3m6!1s0x3e2ee3508225e0a7:0xa0f315f11dfd6277!8m2!3d24.7829094!4d46.6242326!16s%2Fg%2F11rdcvc52w!19sChIJp-AlglDjLj4Rd2L9HfEV86A?authuser=0&hl=en&rclk=1,False,46.6242326,24.7829094
1662,Trunk,4.2,749,https://www.google.com/maps/place/Trunk/data=!4m7!3m6!1s0x3e2ee30408c1e119:0x89f57dc06976bc5e!8m2!3d24.735111!4d46.6108249!16s%2Fg%2F11jv087f8r!19sChIJGeHBCATjLj4RXrx2acB99Yk?authuser=0&hl=en&rclk=1,False,46.6108249,24.735111
1663,DRAFT Cafe - Al Bustan Village درافت كافيه - مجمع البستان السكني,4.6,32,https://www.google.com/maps/place/DRAFT+Cafe+-+Al+Bustan+Village+%D8%AF%D8%B1%D8%A7%D9%81%D8%AA+%D9%83%D8%A7%D9%81%D9%8A%D9%87+-+%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%A8%D8%B3%D8%AA%D8%A7%D9%86+%D8%A7%D9%84%D8%B3%D9%83%D9%86%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2ee554a85902bf:0x918ec1735ea39c78!8m2!3d24.8502746!4d46.6368248!16s%2Fg%2F11rwrfhmss!19sChIJvwJZqFTlLj4ReJyjXnPBjpE?authuser=0&hl=en&rclk=1,False,46.6368248,24.8502746
1664,Barn's | بارنز,3.3,6,https://www.google.com/maps/place/Barn%27s+%7C+%D8%A8%D8%A7%D8%B1%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f07c1ca8edf0d:0x3b7c079a8b4994c9!8m2!3d24.6701664!4d46.8094318!16s%2Fg%2F11k4m45ldw!19sChIJDd-OysEHLz4RyZRJi5oHfDs?authuser=0&hl=en&rclk=1,True,46.8094318,24.6701664
1665,Billion Cafe,4.8,27,https://www.google.com/maps/place/Billion+Cafe/data=!4m7!3m6!1s0x3e2ee3bd52d3d829:0xc07554e50038f99b!8m2!3d24.7482404!4d46.6192727!16s%2Fg%2F11k58798s6!19sChIJKdjTUr3jLj4Rm_k4AOVUdcA?authuser=0&hl=en&rclk=1,False,46.6192727,24.7482404
1666,ماما بنز كافيه | MammaBunz Cafe,4.2,57,https://www.google.com/maps/place/%D9%85%D8%A7%D9%85%D8%A7+%D8%A8%D9%86%D8%B2+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%7C+MammaBunz+Cafe%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3df9d51395d:0x647ba2541709c50b!8m2!3d24.7710625!4d46.6691875!16s%2Fg%2F11h6ltk_9b!19sChIJXTlRnd_jLj4RC8UJF1Sie2Q?authuser=0&hl=en&rclk=1,False,46.6691875,24.7710625
1667,Metro Cafe I مترو كافيه,3.8,164,https://www.google.com/maps/place/Metro+Cafe+I+%D9%85%D8%AA%D8%B1%D9%88+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f0302db62c949:0x12a1f377f093dab!8m2!3d24.7023226!4d46.6810012!16s%2Fg%2F11tfksbk4h!19sChIJScli2wIDLz4Rqz0JfzcfKgE?authuser=0&hl=en&rclk=1,False,46.6810012,24.7023226
1668,XO CAFE speciality coffee,4.1,12,https://www.google.com/maps/place/XO+CAFE+speciality+coffee/data=!4m7!3m6!1s0x3e2ee52e282b4017:0xb88bef70ac4856ba!8m2!3d24.8177296!4d46.6395506!16s%2Fg%2F11rp053v8m!19sChIJF0ArKC7lLj4RulZIrHDvi7g?authuser=0&hl=en&rclk=1,True,46.6395506,24.8177296
1669,كوفي,4.0,1,https://www.google.com/maps/place/%D9%83%D9%88%D9%81%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f098de2847c55:0xd866ea9cc9486711!8m2!3d24.5862113!4d46.7788393!16s%2Fg%2F11kb136478!19sChIJVXyE4o0JLz4REWdIyZzqZtg?authuser=0&hl=en&rclk=1,False,46.7788393,24.5862113
1670,Java Cafe,4.6,37,https://www.google.com/maps/place/Java+Cafe/data=!4m7!3m6!1s0x3e2f019b842c723f:0x49453cb4c4545d2!8m2!3d24.7299424!4d46.7877878!16s%2Fg%2F11k9rnnj6g!19sChIJP3IshJsBLz4R0kVFTMtTlAQ?authuser=0&hl=en&rclk=1,False,46.7877878,24.7299424
1671,MammaBunz Cafe,3.9,43,https://www.google.com/maps/place/MammaBunz+Cafe/data=!4m7!3m6!1s0x3e2efda8fd8dfbf5:0xd7cfc9717c2081ae!8m2!3d24.8320625!4d46.7448125!16s%2Fg%2F11pbz1n_14!19sChIJ9fuN_aj9Lj4RroEgfHHJz9c?authuser=0&hl=en&rclk=1,True,46.7448125,24.8320625
1672,بسيل قهوة مختصة - Bseel Cafe,4.4,423,https://www.google.com/maps/place/%D8%A8%D8%B3%D9%8A%D9%84+%D9%82%D9%87%D9%88%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9+-+Bseel+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2f0184fdd6a747:0x9461d13deede0e34!8m2!3d24.7781582!4d46.7854564!16s%2Fg%2F11jcmjpdlp!19sChIJR6fW_YQBLz4RNA7e7j3RYZQ?authuser=0&hl=en&rclk=1,False,46.7854564,24.7781582
1673,RANS,4.2,227,https://www.google.com/maps/place/RANS/data=!4m7!3m6!1s0x3e2fabf25eae7df9:0x43fa054ce8ae0391!8m2!3d24.8098942!4d46.8741415!16s%2Fg%2F11jv871846!19sChIJ-X2uXvKrLz4RkQOu6EwF-kM?authuser=0&hl=en&rclk=1,True,46.8741415,24.8098942
1674,Cookie Cofee,4.0,4,https://www.google.com/maps/place/Cookie+Cofee/data=!4m7!3m6!1s0x3e2fa78e9e621aef:0x25b65a18ab0c6436!8m2!3d24.6237364!4d46.8316136!16s%2Fg%2F11f03w9l_c!19sChIJ7xpino6nLz4RNmQMqxhatiU?authuser=0&hl=en&rclk=1,False,46.8316136,24.6237364
1675,مقهى وردات روز Cafe Rose,3.8,43,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D9%88%D8%B1%D8%AF%D8%A7%D8%AA+%D8%B1%D9%88%D8%B2+Cafe+Rose%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f3ab5f84add:0xf96af5912060abff!8m2!3d24.554291!4d46.6731604!16s%2Fg%2F11rn7dq6b9!19sChIJ3Ur4tToPLz4R_6tgIJH1avk?authuser=0&hl=en&rclk=1,True,46.6731604,24.554291
1676,Road Café | قهوة الطريق,4.6,61,https://www.google.com/maps/place/Road+Caf%C3%A9+%7C+%D9%82%D9%87%D9%88%D8%A9+%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5e143761b69:0x4c9aa61f3a7c6102!8m2!3d24.8359565!4d46.6099423!16s%2Fg%2F11q9771rrp!19sChIJaRt2Q-HlLj4RAmF8Oh-mmkw?authuser=0&hl=en&rclk=1,True,46.6099423,24.8359565
1677,Caffa Coffee,3.6,66,https://www.google.com/maps/place/Caffa+Coffee/data=!4m7!3m6!1s0x3e2f03f177f4f219:0x901baef0e4c6fc67!8m2!3d24.6962872!4d46.733961!16s%2Fg%2F11cmhyjk3z!19sChIJGfL0d_EDLz4RZ_zG5PCuG5A?authuser=0&hl=en&rclk=1,False,46.733961,24.6962872
1678,شاهي الشريف على الجمر,4.9,14,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%87%D9%8A+%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D9%81+%D8%B9%D9%84%D9%89+%D8%A7%D9%84%D8%AC%D9%85%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f21e5e65ba837:0x66060f0ba423eb8b!8m2!3d24.6043473!4d46.4713885!16s%2Fg%2F11sbyjy8kj!19sChIJN6hb5uUhLz4Ri-sjpAsPBmY?authuser=0&hl=en&rclk=1,False,46.4713885,24.6043473
1679,VOLTZ CAFE,4.4,230,https://www.google.com/maps/place/VOLTZ+CAFE/data=!4m7!3m6!1s0x3e2ee5a055844861:0x184297e5e79464e7!8m2!3d24.8151145!4d46.5968584!16s%2Fg%2F11n0cm6wl_!19sChIJYUiEVaDlLj4R52SU5-WXQhg?authuser=0&hl=en&rclk=1,False,46.5968584,24.8151145
1680,Half Million,4.2,260,https://www.google.com/maps/place/Half+Million/data=!4m7!3m6!1s0x3e2f01e24c6e1f79:0xcfd9d9821fec3c98!8m2!3d24.7224193!4d46.7754026!16s%2Fg%2F11sm6_yyf5!19sChIJeR9uTOIBLz4RmDzsH4LZ2c8?authuser=0&hl=en&rclk=1,True,46.7754026,24.7224193
1681,Arabica Coffee,3.9,311,https://www.google.com/maps/place/Arabica+Coffee/data=!4m7!3m6!1s0x3e2efd3564ca86d5:0x938badbb1d2363e5!8m2!3d24.7628438!4d46.6723359!16s%2Fg%2F11cjgk4ccy!19sChIJ1YbKZDX9Lj4R5WMjHbuti5M?authuser=0&hl=en&rclk=1,True,46.6723359,24.7628438
1682,Makani cafe,3.9,534,https://www.google.com/maps/place/Makani+cafe/data=!4m7!3m6!1s0x3e2f03c6780c73b3:0x7e4b62b5d92373b3!8m2!3d24.725562!4d46.6815467!16s%2Fg%2F11h780lddc!19sChIJs3MMeMYDLz4Rs3Mj2bViS34?authuser=0&hl=en&rclk=1,False,46.6815467,24.725562
1683,خَصيب البُن | قهوة مختصة,5.0,139,https://www.google.com/maps/place/%D8%AE%D9%8E%D8%B5%D9%8A%D8%A8+%D8%A7%D9%84%D8%A8%D9%8F%D9%86+%7C+%D9%82%D9%87%D9%88%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2ee13c877e69e5:0xdcd304f6eb96d32b!8m2!3d24.7461615!4d46.534252!16s%2Fg%2F11t6zby05x!19sChIJ5Wl-hzzhLj4RK9OW6_YE09w?authuser=0&hl=en&rclk=1,False,46.534252,24.7461615
1684,Draft Cafe,4.0,641,https://www.google.com/maps/place/Draft+Cafe/data=!4m7!3m6!1s0x3e2efd31fc6d4937:0x7888b5ac1f8c3073!8m2!3d24.8408285!4d46.7332385!16s%2Fg%2F11fnz487mt!19sChIJN0lt_DH9Lj4RczCMH6y1iHg?authuser=0&hl=en&rclk=1,False,46.7332385,24.8408285
1685,MammaBunz Cafe,4.0,27,https://www.google.com/maps/place/MammaBunz+Cafe/data=!4m7!3m6!1s0x3e2e53657c127a91:0xf16eb4a32e59e376!8m2!3d24.8964375!4d46.9076875!16s%2Fg%2F11pc4wyy80!19sChIJkXoSfGVTLj4RduNZLqO0bvE?authuser=0&hl=en&rclk=1,True,46.9076875,24.8964375
1686,أزورا كافيه,4.0,85,https://www.google.com/maps/place/%D8%A3%D8%B2%D9%88%D8%B1%D8%A7+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d08c4e84ffb:0x8719da2fbe195d23!8m2!3d24.7166732!4d46.6601786!16s%2Fg%2F11hyk9yggd!19sChIJ-0_oxAgdLz4RI10Zvi_aGYc?authuser=0&hl=en&rclk=1,False,46.6601786,24.7166732
1687,إستراحة لبدة,4.8,4,https://www.google.com/maps/place/%D8%A5%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D9%84%D8%A8%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2ef9e30f7c1e5f:0x397f329083c44da1!8m2!3d24.9055925!4d46.8234224!16s%2Fg%2F11h_rpwvfx!19sChIJXx58D-P5Lj4RoU3Eg5Ayfzk?authuser=0&hl=en&rclk=1,False,46.8234224,24.9055925
1688,Seeds speciality coffee,4.3,159,https://www.google.com/maps/place/Seeds+speciality+coffee/data=!4m7!3m6!1s0x3e2f23f7490d05c3:0xc61f2f371b32764!8m2!3d24.554303!4d46.5131898!16s%2Fg%2F11rsfgvzv3!19sChIJwwUNSfcjLz4RZCezcfPyYQw?authuser=0&hl=en&rclk=1,False,46.5131898,24.554303
1689,dr.CAFE COFFEE V12 Station,4.0,116,https://www.google.com/maps/place/dr.CAFE+COFFEE+V12+Station/data=!4m7!3m6!1s0x3e2efd8c4a2d9823:0x6a255627a293fce7!8m2!3d24.7815574!4d46.7306219!16s%2Fg%2F11l4zhddj4!19sChIJI5gtSoz9Lj4R5_yToidWJWo?authuser=0&hl=en&rclk=1,False,46.7306219,24.7815574
